event_id,timestamp_iso_utc,timestamp_ms,day,detector,pair_id,auto_label,confidence,reason,delta_ms,amount_gap_pct,price_diff_bps,trades_apart,window_seconds,imbalance_ratio,notional_usd,price_move_bps,is_partial_window,price_range_bps
1770184962517_mirror_reversal_13914_13919,2026-02-04T06:02:42.517000+00:00,1770184962517,Feb-4-6,mirror_reversal,13914_13919,TP,0.95,Ultra-fast (54ms) + similar amount = wash,54,0.0518,0.248916,5,,,,,,
1770185019755_mirror_reversal_14181_14186,2026-02-04T06:03:39.755000+00:00,1770185019755,Feb-4-6,mirror_reversal,14181_14186,TP,0.85,Under 2.9s (1274ms) = wash (user-learned),1274,0.7616,0.248835,5,,,,,,
1770185019755_mirror_reversal_14183_14186,2026-02-04T06:03:39.755000+00:00,1770185019755,Feb-4-6,mirror_reversal,14183_14186,TP,0.85,Under 2.9s (1224ms) = wash (user-learned),1224,0.7629,0.117868,3,,,,,,
1770185019981_mirror_reversal_14186_14187,2026-02-04T06:03:39.981000+00:00,1770185019981,Feb-4-6,mirror_reversal,14186_14187,TP,0.85,Under 2.9s (226ms) = wash (user-learned),226,0.7643,0.013096,1,,,,,,
1770185136416_mirror_reversal_14676_14679,2026-02-04T06:05:36.416000+00:00,1770185136416,Feb-4-6,mirror_reversal,14676_14679,TP,0.85,Under 2.9s (453ms) = wash (user-learned),453,0.0,0.013082,3,,,,,,
1770185136981_mirror_reversal_14710_14712,2026-02-04T06:05:36.981000+00:00,1770185136981,Feb-4-6,mirror_reversal,14710_14712,TP,0.85,Under 2.9s (164ms) = wash (user-learned),164,0.0221,0.013081,2,,,,,,
1770185190800_mirror_reversal_14956_14957,2026-02-04T06:06:30.800000+00:00,1770185190800,Feb-4-6,mirror_reversal,14956_14957,TP,0.85,Under 2.9s (127ms) = wash (user-learned),127,0.747,0.013078,1,,,,,,
1770185425038_mirror_reversal_15630_15633,2026-02-04T06:10:25.038000+00:00,1770185425038,Feb-4-6,mirror_reversal,15630_15633,TP,0.95,Ultra-fast (58ms) + similar amount = wash,58,0.8617,0.013062,3,,,,,,
1770185590588_mirror_reversal_16073_16074,2026-02-04T06:13:10.588000+00:00,1770185590588,Feb-4-6,mirror_reversal,16073_16074,TP,0.85,Under 2.9s (2860ms) = wash (user-learned),2860,0.1094,0.013059,1,,,,,,
1770185669215_mirror_reversal_16125_16128,2026-02-04T06:14:29.215000+00:00,1770185669215,Feb-4-6,mirror_reversal,16125_16128,TP,0.85,Under 2.9s (137ms) = wash (user-learned),137,0.02,0.078355,3,,,,,,
1770185678997_mirror_reversal_16160_16161,2026-02-04T06:14:38.997000+00:00,1770185678997,Feb-4-6,mirror_reversal,16160_16161,TP,0.85,Under 2.9s (2190ms) = wash (user-learned),2190,0.1006,0.013061,1,,,,,,
1770185704748_mirror_reversal_16204_16208,2026-02-04T06:15:04.748000+00:00,1770185704748,Feb-4-6,mirror_reversal,16204_16208,TP,0.85,Under 2.9s (2040ms) = wash (user-learned),2040,0.0858,0.888037,4,,,,,,
1770185704748_mirror_reversal_16205_16208,2026-02-04T06:15:04.748000+00:00,1770185704748,Feb-4-6,mirror_reversal,16205_16208,TP,0.85,Under 2.9s (2035ms) = wash (user-learned),2035,0.0833,0.639901,3,,,,,,
1770185704748_mirror_reversal_16206_16208,2026-02-04T06:15:04.748000+00:00,1770185704748,Feb-4-6,mirror_reversal,16206_16208,TP,0.85,Under 2.9s (2031ms) = wash (user-learned),2031,0.0784,0.143648,2,,,,,,
1770185704750_mirror_reversal_16204_16209,2026-02-04T06:15:04.750000+00:00,1770185704750,Feb-4-6,mirror_reversal,16204_16209,TP,0.85,Under 2.9s (2042ms) = wash (user-learned),2042,0.0074,0.496266,5,,,,,,
1770185704750_mirror_reversal_16205_16209,2026-02-04T06:15:04.750000+00:00,1770185704750,Feb-4-6,mirror_reversal,16205_16209,TP,0.85,Under 2.9s (2037ms) = wash (user-learned),2037,0.0049,0.24813,4,,,,,,
1770185704750_mirror_reversal_16206_16209,2026-02-04T06:15:04.750000+00:00,1770185704750,Feb-4-6,mirror_reversal,16206_16209,TP,0.85,Under 2.9s (2033ms) = wash (user-learned),2033,0.0,0.248124,3,,,,,,
1770185724117_mirror_reversal_16254_16258,2026-02-04T06:15:24.117000+00:00,1770185724117,Feb-4-6,mirror_reversal,16254_16258,TP,0.85,Under 2.9s (1699ms) = wash (user-learned),1699,0.0799,0.156767,4,,,,,,
1770185766539_mirror_reversal_16433_16436,2026-02-04T06:16:06.539000+00:00,1770185766539,Feb-4-6,mirror_reversal,16433_16436,TP,0.85,Under 2.9s (2925ms) = wash (user-learned),2925,0.1003,0.013066,3,,,,,,
1770185899517_mirror_reversal_16688_16689,2026-02-04T06:18:19.517000+00:00,1770185899517,Feb-4-6,mirror_reversal,16688_16689,TP,0.85,Under 2.9s (1249ms) = wash (user-learned),1249,0.9098,0.013073,1,,,,,,
1770185936961_mirror_reversal_16776_16777,2026-02-04T06:18:56.961000+00:00,1770185936961,Feb-4-6,mirror_reversal,16776_16777,TP,0.85,Under 2.9s (862ms) = wash (user-learned),862,0.0825,0.02615,1,,,,,,
1770185936961_mirror_reversal_16776_16778,2026-02-04T06:18:56.961000+00:00,1770185936961,Feb-4-6,mirror_reversal,16776_16778,TP,0.85,Under 2.9s (862ms) = wash (user-learned),862,0.0825,0.02615,2,,,,,,
1770186007667_mirror_reversal_16925_16930,2026-02-04T06:20:07.667000+00:00,1770186007667,Feb-4-6,mirror_reversal,16925_16930,TP,0.95,Ultra-fast (30ms) + similar amount = wash,30,0.7959,0.771104,5,,,,,,
1770186007667_mirror_reversal_16926_16930,2026-02-04T06:20:07.667000+00:00,1770186007667,Feb-4-6,mirror_reversal,16926_16930,TP,0.95,Ultra-fast (30ms) + similar amount = wash,30,0.7959,0.718824,4,,,,,,
1770186067564_mirror_reversal_17048_17050,2026-02-04T06:21:07.564000+00:00,1770186067564,Feb-4-6,mirror_reversal,17048_17050,TP,0.95,Ultra-fast (1ms) + similar amount = wash,1,0.6188,0.013073,2,,,,,,
1770186119630_mirror_reversal_17340_17345,2026-02-04T06:21:59.630000+00:00,1770186119630,Feb-4-6,mirror_reversal,17340_17345,TP,0.85,Under 2.9s (2787ms) = wash (user-learned),2787,0.979,0.274696,5,,,,,,
1770186179087_mirror_reversal_17479_17480,2026-02-04T06:22:59.087000+00:00,1770186179087,Feb-4-6,mirror_reversal,17479_17480,TP,0.85,Under 2.9s (179ms) = wash (user-learned),179,0.7467,0.013077,1,,,,,,
1770186223118_mirror_reversal_17650_17655,2026-02-04T06:23:43.118000+00:00,1770186223118,Feb-4-6,mirror_reversal,17650_17655,TP,0.95,Ultra-fast (61ms) + similar amount = wash,61,0.0,0.15697,5,,,,,,
1770186367882_mirror_reversal_17936_17939,2026-02-04T06:26:07.882000+00:00,1770186367882,Feb-4-6,mirror_reversal,17936_17939,TP,0.95,Ultra-fast (3ms) + similar amount = wash,3,0.9348,0.026153,3,,,,,,
1770186499946_mirror_reversal_18357_18360,2026-02-04T06:28:19.946000+00:00,1770186499946,Feb-4-6,mirror_reversal,18357_18360,TP,0.95,Ultra-fast (13ms) + similar amount = wash,13,0.0,0.013062,3,,,,,,
1770186541048_mirror_reversal_18495_18496,2026-02-04T06:29:01.048000+00:00,1770186541048,Feb-4-6,mirror_reversal,18495_18496,TP,0.85,Under 2.9s (415ms) = wash (user-learned),415,0.0,0.013069,1,,,,,,
1770186662007_mirror_reversal_18860_18865,2026-02-04T06:31:02.007000+00:00,1770186662007,Feb-4-6,mirror_reversal,18860_18865,TP,0.85,Under 2.9s (1392ms) = wash (user-learned),1392,0.0,0.823506,5,,,,,,
1770186681702_mirror_reversal_18909_18913,2026-02-04T06:31:21.702000+00:00,1770186681702,Feb-4-6,mirror_reversal,18909_18913,TP,0.95,Ultra-fast (24ms) + similar amount = wash,24,0.0025,0.248434,4,,,,,,
1770186731075_mirror_reversal_19166_19168,2026-02-04T06:32:11.075000+00:00,1770186731075,Feb-4-6,mirror_reversal,19166_19168,TP,0.85,Under 2.9s (1447ms) = wash (user-learned),1447,0.0,0.261445,2,,,,,,
1770186731082_mirror_reversal_19165_19170,2026-02-04T06:32:11.082000+00:00,1770186731082,Feb-4-6,mirror_reversal,19165_19170,TP,0.85,Under 2.9s (1729ms) = wash (user-learned),1729,0.0,0.888874,5,,,,,,
1770186769598_mirror_reversal_19325_19326,2026-02-04T06:32:49.598000+00:00,1770186769598,Feb-4-6,mirror_reversal,19325_19326,TP,0.85,Under 2.9s (165ms) = wash (user-learned),165,0.0,0.013073,1,,,,,,
1770186783495_mirror_reversal_19359_19363,2026-02-04T06:33:03.495000+00:00,1770186783495,Feb-4-6,mirror_reversal,19359_19363,TP,0.85,Under 2.9s (2411ms) = wash (user-learned),2411,0.0,0.509785,4,,,,,,
1770186799877_mirror_reversal_19403_19407,2026-02-04T06:33:19.877000+00:00,1770186799877,Feb-4-6,mirror_reversal,19403_19407,TP,0.85,Under 2.9s (1039ms) = wash (user-learned),1039,0.0038,0.104524,4,,,,,,
1770186800964_mirror_reversal_19404_19408,2026-02-04T06:33:20.964000+00:00,1770186800964,Feb-4-6,mirror_reversal,19404_19408,TP,0.85,Under 2.9s (2126ms) = wash (user-learned),2126,0.0024,0.078393,4,,,,,,
1770186801038_mirror_reversal_19408_19413,2026-02-04T06:33:21.038000+00:00,1770186801038,Feb-4-6,mirror_reversal,19408_19413,TP,0.95,Ultra-fast (74ms) + similar amount = wash,74,0.0049,0.27437,5,,,,,,
1770187051097_mirror_reversal_20494_20498,2026-02-04T06:37:31.097000+00:00,1770187051097,Feb-4-6,mirror_reversal,20494_20498,TP,0.85,Under 2.9s (1277ms) = wash (user-learned),1277,0.0,0.013044,4,,,,,,
1770187076155_mirror_reversal_20563_20565,2026-02-04T06:37:56.155000+00:00,1770187076155,Feb-4-6,mirror_reversal,20563_20565,TP,0.85,Under 2.9s (1386ms) = wash (user-learned),1386,0.0029,0.013046,2,,,,,,
1770187100368_mirror_reversal_20648_20652,2026-02-04T06:38:20.368000+00:00,1770187100368,Feb-4-6,mirror_reversal,20648_20652,TP,0.85,Under 2.9s (520ms) = wash (user-learned),520,0.0,0.247822,4,,,,,,
1770187134640_mirror_reversal_20910_20911,2026-02-04T06:38:54.640000+00:00,1770187134640,Feb-4-6,mirror_reversal,20910_20911,TP,0.95,Ultra-fast (7ms) + similar amount = wash,7,0.0,0.013031,1,,,,,,
1770187176982_mirror_reversal_21064_21067,2026-02-04T06:39:36.982000+00:00,1770187176982,Feb-4-6,mirror_reversal,21064_21067,TP,0.85,Under 2.9s (2524ms) = wash (user-learned),2524,0.0,0.247682,3,,,,,,
1770187207988_mirror_reversal_21210_21212,2026-02-04T06:40:07.988000+00:00,1770187207988,Feb-4-6,mirror_reversal,21210_21212,TP,0.85,Under 2.9s (755ms) = wash (user-learned),755,0.0,0.013035,2,,,,,,
1770187253488_mirror_reversal_21253_21254,2026-02-04T06:40:53.488000+00:00,1770187253488,Feb-4-6,mirror_reversal,21253_21254,TP,0.95,Ultra-fast (99ms) + similar amount = wash,99,0.0146,0.013034,1,,,,,,
1770187264113_mirror_reversal_21314_21319,2026-02-04T06:41:04.113000+00:00,1770187264113,Feb-4-6,mirror_reversal,21314_21319,TP,0.85,Under 2.9s (944ms) = wash (user-learned),944,0.0,0.065167,5,,,,,,
1770187264113_mirror_reversal_21315_21319,2026-02-04T06:41:04.113000+00:00,1770187264113,Feb-4-6,mirror_reversal,21315_21319,TP,0.85,Under 2.9s (944ms) = wash (user-learned),944,0.0,0.065167,4,,,,,,
1770187280581_mirror_reversal_21352_21355,2026-02-04T06:41:20.581000+00:00,1770187280581,Feb-4-6,mirror_reversal,21352_21355,TP,0.85,Under 2.9s (913ms) = wash (user-learned),913,0.0762,0.586576,3,,,,,,
1770187281682_mirror_reversal_21355_21359,2026-02-04T06:41:21.682000+00:00,1770187281682,Feb-4-6,mirror_reversal,21355_21359,TP,0.85,Under 2.9s (1101ms) = wash (user-learned),1101,0.0762,0.312855,4,,,,,,
1770187357516_mirror_reversal_21603_21607,2026-02-04T06:42:37.516000+00:00,1770187357516,Feb-4-6,mirror_reversal,21603_21607,TP,0.95,Ultra-fast (18ms) + similar amount = wash,18,0.02,0.130367,4,,,,,,
1770187358661_mirror_reversal_21632_21637,2026-02-04T06:42:38.661000+00:00,1770187358661,Feb-4-6,mirror_reversal,21632_21637,TP,0.95,Ultra-fast (83ms) + similar amount = wash,83,0.0762,0.443169,5,,,,,,
1770187370534_mirror_reversal_21677_21681,2026-02-04T06:42:50.534000+00:00,1770187370534,Feb-4-6,mirror_reversal,21677_21681,TP,0.85,Under 2.9s (2397ms) = wash (user-learned),2397,0.1923,0.247618,4,,,,,,
1770187370534_mirror_reversal_21678_21681,2026-02-04T06:42:50.534000+00:00,1770187370534,Feb-4-6,mirror_reversal,21678_21681,TP,0.85,Under 2.9s (2397ms) = wash (user-learned),2397,0.1923,0.247618,3,,,,,,
1770187434461_mirror_reversal_21818_21820,2026-02-04T06:43:54.461000+00:00,1770187434461,Feb-4-6,mirror_reversal,21818_21820,TP,0.85,Under 2.9s (2507ms) = wash (user-learned),2507,0.1001,0.013035,2,,,,,,
1770187465701_mirror_reversal_21886_21887,2026-02-04T06:44:25.701000+00:00,1770187465701,Feb-4-6,mirror_reversal,21886_21887,TP,0.95,Ultra-fast (21ms) + similar amount = wash,21,0.0,0.013037,1,,,,,,
1770187575168_mirror_reversal_22404_22409,2026-02-04T06:46:15.168000+00:00,1770187575168,Feb-4-6,mirror_reversal,22404_22409,TP,0.85,Under 2.9s (1577ms) = wash (user-learned),1577,0.0025,0.0,5,,,,,,
1770187575168_mirror_reversal_22406_22409,2026-02-04T06:46:15.168000+00:00,1770187575168,Feb-4-6,mirror_reversal,22406_22409,TP,0.85,Under 2.9s (1166ms) = wash (user-learned),1166,0.0,0.260646,3,,,,,,
1770187575308_mirror_reversal_22406_22411,2026-02-04T06:46:15.308000+00:00,1770187575308,Feb-4-6,mirror_reversal,22406_22411,TP,0.85,Under 2.9s (1306ms) = wash (user-learned),1306,0.0025,0.508254,5,,,,,,
1770187617168_mirror_reversal_22571_22576,2026-02-04T06:46:57.168000+00:00,1770187617168,Feb-4-6,mirror_reversal,22571_22576,TP,0.85,Under 2.9s (2097ms) = wash (user-learned),2097,0.5252,0.533955,5,,,,,,
1770187630674_mirror_reversal_22610_22611,2026-02-04T06:47:10.674000+00:00,1770187630674,Feb-4-6,mirror_reversal,22610_22611,TP,0.95,Ultra-fast (4ms) + similar amount = wash,4,0.4002,0.130228,1,,,,,,
1770187642010_mirror_reversal_22652_22656,2026-02-04T06:47:22.010000+00:00,1770187642010,Feb-4-6,mirror_reversal,22652_22656,TP,0.85,Under 2.9s (508ms) = wash (user-learned),508,0.0,0.885639,4,,,,,,
1770187926294_mirror_reversal_23596_23599,2026-02-04T06:52:06.294000+00:00,1770187926294,Feb-4-6,mirror_reversal,23596_23599,TP,0.85,Under 2.9s (863ms) = wash (user-learned),863,0.0,0.026089,3,,,,,,
1770188088933_mirror_reversal_24154_24157,2026-02-04T06:54:48.933000+00:00,1770188088933,Feb-4-6,mirror_reversal,24154_24157,TP,0.85,Under 2.9s (105ms) = wash (user-learned),105,0.57,0.391637,3,,,,,,
1770188108042_mirror_reversal_24283_24284,2026-02-04T06:55:08.042000+00:00,1770188108042,Feb-4-6,mirror_reversal,24283_24284,TP,0.85,Under 2.9s (465ms) = wash (user-learned),465,0.5928,0.013049,1,,,,,,
1770188128015_mirror_reversal_24293_24296,2026-02-04T06:55:28.015000+00:00,1770188128015,Feb-4-6,mirror_reversal,24293_24296,TP,0.85,Under 2.9s (1624ms) = wash (user-learned),1624,0.6115,0.013048,3,,,,,,
1770188220967_mirror_reversal_24482_24483,2026-02-04T06:57:00.967000+00:00,1770188220967,Feb-4-6,mirror_reversal,24482_24483,TP,0.85,Under 2.9s (214ms) = wash (user-learned),214,0.0333,0.065199,1,,,,,,
1770188222042_mirror_reversal_24483_24485,2026-02-04T06:57:02.042000+00:00,1770188222042,Feb-4-6,mirror_reversal,24483_24485,TP,0.85,Under 2.9s (1075ms) = wash (user-learned),1075,0.0333,0.01304,2,,,,,,
1770188237355_mirror_reversal_24578_24583,2026-02-04T06:57:17.355000+00:00,1770188237355,Feb-4-6,mirror_reversal,24578_24583,TP,0.85,Under 2.9s (1817ms) = wash (user-learned),1817,0.0,0.260881,5,,,,,,
1770188363403_mirror_reversal_24897_24900,2026-02-04T06:59:23.403000+00:00,1770188363403,Feb-4-6,mirror_reversal,24897_24900,TP,0.85,Under 2.9s (2451ms) = wash (user-learned),2451,0.1003,0.013046,3,,,,,,
1770188369885_mirror_reversal_24932_24933,2026-02-04T06:59:29.885000+00:00,1770188369885,Feb-4-6,mirror_reversal,24932_24933,TP,0.95,Ultra-fast (89ms) + similar amount = wash,89,0.0658,0.013045,1,,,,,,
1770188395767_mirror_reversal_24951_24954,2026-02-04T06:59:55.767000+00:00,1770188395767,Feb-4-6,mirror_reversal,24951_24954,TP,0.95,Ultra-fast (37ms) + similar amount = wash,37,0.0475,0.052179,3,,,,,,
1770188412527_mirror_reversal_25081_25085,2026-02-04T07:00:12.527000+00:00,1770188412527,Feb-4-6,mirror_reversal,25081_25085,TP,0.85,Under 2.9s (314ms) = wash (user-learned),314,0.0046,0.013045,4,,,,,,
1770188430831_mirror_reversal_25257_25260,2026-02-04T07:00:30.831000+00:00,1770188430831,Feb-4-6,mirror_reversal,25257_25260,TP,0.85,Under 2.9s (511ms) = wash (user-learned),511,0.6797,0.013044,3,,,,,,
1770188460316_mirror_reversal_25379_25383,2026-02-04T07:01:00.316000+00:00,1770188460316,Feb-4-6,mirror_reversal,25379_25383,TP,0.85,Under 2.9s (472ms) = wash (user-learned),472,0.6809,0.013046,4,,,,,,
1770188460842_mirror_reversal_25383_25385,2026-02-04T07:01:00.842000+00:00,1770188460842,Feb-4-6,mirror_reversal,25383_25385,TP,0.85,Under 2.9s (526ms) = wash (user-learned),526,0.6809,0.013046,2,,,,,,
1770188461837_mirror_reversal_25383_25387,2026-02-04T07:01:01.837000+00:00,1770188461837,Feb-4-6,mirror_reversal,25383_25387,TP,0.85,Under 2.9s (1521ms) = wash (user-learned),1521,0.6797,0.013046,4,,,,,,
1770188490315_mirror_reversal_25537_25541,2026-02-04T07:01:30.315000+00:00,1770188490315,Feb-4-6,mirror_reversal,25537_25541,TP,0.85,Under 2.9s (460ms) = wash (user-learned),460,0.6797,0.013051,4,,,,,,
1770188491572_mirror_reversal_25557_25559,2026-02-04T07:01:31.572000+00:00,1770188491572,Feb-4-6,mirror_reversal,25557_25559,TP,0.85,Under 2.9s (554ms) = wash (user-learned),554,0.0,0.247929,2,,,,,,
1770188495216_mirror_reversal_25577_25581,2026-02-04T07:01:35.216000+00:00,1770188495216,Feb-4-6,mirror_reversal,25577_25581,TP,0.85,Under 2.9s (718ms) = wash (user-learned),718,0.02,0.091352,4,,,,,,
1770188520316_mirror_reversal_25747_25751,2026-02-04T07:02:00.316000+00:00,1770188520316,Feb-4-6,mirror_reversal,25747_25751,TP,0.85,Under 2.9s (1446ms) = wash (user-learned),1446,0.6809,0.156678,4,,,,,,
1770188520316_mirror_reversal_25750_25751,2026-02-04T07:02:00.316000+00:00,1770188520316,Feb-4-6,mirror_reversal,25750_25751,TP,0.85,Under 2.9s (385ms) = wash (user-learned),385,0.6809,0.013057,1,,,,,,
1770188520874_mirror_reversal_25751_25753,2026-02-04T07:02:00.874000+00:00,1770188520874,Feb-4-6,mirror_reversal,25751_25753,TP,0.85,Under 2.9s (558ms) = wash (user-learned),558,0.6797,0.013057,2,,,,,,
1770188550321_mirror_reversal_25927_25932,2026-02-04T07:02:30.321000+00:00,1770188550321,Feb-4-6,mirror_reversal,25927_25932,TP,0.85,Under 2.9s (1427ms) = wash (user-learned),1427,0.6797,0.404792,5,,,,,,
1770188550321_mirror_reversal_25931_25932,2026-02-04T07:02:30.321000+00:00,1770188550321,Feb-4-6,mirror_reversal,25931_25932,TP,0.85,Under 2.9s (427ms) = wash (user-learned),427,0.6809,0.013058,1,,,,,,
1770188551893_mirror_reversal_25932_25937,2026-02-04T07:02:31.893000+00:00,1770188551893,Feb-4-6,mirror_reversal,25932_25937,TP,0.85,Under 2.9s (1572ms) = wash (user-learned),1572,0.6809,0.013058,5,,,,,,
1770188589213_mirror_reversal_26183_26185,2026-02-04T07:03:09.213000+00:00,1770188589213,Feb-4-6,mirror_reversal,26183_26185,TP,0.85,Under 2.9s (125ms) = wash (user-learned),125,0.3625,0.013058,2,,,,,,
1770188610324_mirror_reversal_26303_26306,2026-02-04T07:03:30.324000+00:00,1770188610324,Feb-4-6,mirror_reversal,26303_26306,TP,0.85,Under 2.9s (398ms) = wash (user-learned),398,0.6809,0.013062,3,,,,,,
1770188620795_mirror_reversal_26370_26374,2026-02-04T07:03:40.795000+00:00,1770188620795,Feb-4-6,mirror_reversal,26370_26374,TP,0.85,Under 2.9s (164ms) = wash (user-learned),164,0.0122,0.535782,4,,,,,,
1770188640316_mirror_reversal_26541_26544,2026-02-04T07:04:00.316000+00:00,1770188640316,Feb-4-6,mirror_reversal,26541_26544,TP,0.85,Under 2.9s (320ms) = wash (user-learned),320,0.6809,0.013076,3,,,,,,
1770188640995_mirror_reversal_26544_26546,2026-02-04T07:04:00.995000+00:00,1770188640995,Feb-4-6,mirror_reversal,26544_26546,TP,0.85,Under 2.9s (679ms) = wash (user-learned),679,0.6809,0.013076,2,,,,,,
1770188654958_mirror_reversal_26635_26639,2026-02-04T07:04:14.958000+00:00,1770188654958,Feb-4-6,mirror_reversal,26635_26639,TP,0.85,Under 2.9s (1137ms) = wash (user-learned),1137,0.0,0.0,4,,,,,,
1770188678213_mirror_reversal_26725_26729,2026-02-04T07:04:38.213000+00:00,1770188678213,Feb-4-6,mirror_reversal,26725_26729,TP,0.85,Under 2.9s (197ms) = wash (user-learned),197,0.152,0.013071,4,,,,,,
1770188787906_mirror_reversal_27412_27413,2026-02-04T07:06:27.906000+00:00,1770188787906,Feb-4-6,mirror_reversal,27412_27413,TP,0.95,Ultra-fast (9ms) + similar amount = wash,9,0.326,0.261717,1,,,,,,
1770188873214_mirror_reversal_27940_27945,2026-02-04T07:07:53.214000+00:00,1770188873214,Feb-4-6,mirror_reversal,27940_27945,TP,0.85,Under 2.9s (161ms) = wash (user-learned),161,0.0,0.0,5,,,,,,
1770188883045_mirror_reversal_28076_28078,2026-02-04T07:08:03.045000+00:00,1770188883045,Feb-4-6,mirror_reversal,28076_28078,TP,0.85,Under 2.9s (610ms) = wash (user-learned),610,0.6031,0.013098,2,,,,,,
1770188888426_mirror_reversal_28134_28137,2026-02-04T07:08:08.426000+00:00,1770188888426,Feb-4-6,mirror_reversal,28134_28137,TP,0.85,Under 2.9s (210ms) = wash (user-learned),210,0.0003,0.013095,3,,,,,,
1770188918140_mirror_reversal_28346_28350,2026-02-04T07:08:38.140000+00:00,1770188918140,Feb-4-6,mirror_reversal,28346_28350,TP,0.85,Under 2.9s (925ms) = wash (user-learned),925,0.0,0.013093,4,,,,,,
1770188930347_mirror_reversal_28432_28436,2026-02-04T07:08:50.347000+00:00,1770188930347,Feb-4-6,mirror_reversal,28432_28436,TP,0.85,Under 2.9s (179ms) = wash (user-learned),179,0.1169,0.09169,4,,,,,,
1770189009184_mirror_reversal_28818_28822,2026-02-04T07:10:09.184000+00:00,1770189009184,Feb-4-6,mirror_reversal,28818_28822,TP,0.85,Under 2.9s (876ms) = wash (user-learned),876,0.3178,0.222565,4,,,,,,
1770189018103_mirror_reversal_28901_28905,2026-02-04T07:10:18.103000+00:00,1770189018103,Feb-4-6,mirror_reversal,28901_28905,TP,0.85,Under 2.9s (965ms) = wash (user-learned),965,0.0,0.013094,4,,,,,,
1770189040669_mirror_reversal_29028_29029,2026-02-04T07:10:40.669000+00:00,1770189040669,Feb-4-6,mirror_reversal,29028_29029,TP,0.95,Ultra-fast (46ms) + similar amount = wash,46,0.3499,0.01309,1,,,,,,
1770189129641_mirror_reversal_29484_29487,2026-02-04T07:12:09.641000+00:00,1770189129641,Feb-4-6,mirror_reversal,29484_29487,TP,0.95,Ultra-fast (56ms) + similar amount = wash,56,0.0,0.732343,3,,,,,,
1770189169353_mirror_reversal_29831_29836,2026-02-04T07:12:49.353000+00:00,1770189169353,Feb-4-6,mirror_reversal,29831_29836,TP,0.85,Under 2.9s (311ms) = wash (user-learned),311,0.8015,0.065311,5,,,,,,
